date,time,open,high,low,close,tickvol,volume,spread,timestamp,ema20,ema50,atr,vwap
2025.10.14,20:48:00,24746.5,24749.5,24738.2,24740.3,446,0,90,2025-10-14 20:48:00,24734.244604229225,24729.289980439633,12.028571428571533,24621.62463996701
2025.10.14,20:49:00,24740.0,24742.6,24736.3,24738.7,420,0,90,2025-10-14 20:49:00,24734.668927635965,24729.65900081455,11.735714285714234,24621.68828097391
2025.10.14,20:50:00,24738.8,24756.0,24737.2,24752.0,423,0,90,2025-10-14 20:50:00,24736.319505956348,24730.535118429667,12.049999999999793,24621.759584070613
2025.10.14,20:51:00,24752.2,24752.8,24743.7,24743.8,405,0,90,2025-10-14 20:51:00,24737.031933960505,24731.055309863797,11.892857142856883,24621.823486267665
2025.10.14,20:52:00,24743.2,24744.6,24734.2,24736.0,468,0,90,2025-10-14 20:52:00,24736.933654535693,24731.249219280908,11.88571428571387,24621.892528849203
2025.10.14,20:53:00,24736.6,24737.1,24723.5,24727.7,466,0,90,2025-10-14 20:53:00,24736.054258865628,24731.11003421107,11.892857142856624,24621.956198904143
2025.10.14,20:54:00,24728.0,24733.1,24723.5,24728.2,398,0,90,2025-10-14 20:54:00,24735.30623421176,24730.9959152224,10.935714285713662,24622.01077425037
2025.10.14,20:55:00,24728.3,24731.1,24723.5,24724.0,437,0,90,2025-10-14 20:55:00,24734.229450001116,24730.721565605836,10.857142857142078,24622.068265358463
2025.10.14,20:56:00,24723.7,24732.3,24723.3,24727.2,433,0,90,2025-10-14 20:56:00,24733.559978572437,24730.58346499384,11.028571428570753,24622.12695266416
2025.10.14,20:57:00,24727.0,24729.7,24724.0,24726.5,406,0,90,2025-10-14 20:57:00,24732.88759966078,24730.42332911173,10.278571428570753,24622.181554794126
2025.10.14,20:58:00,24726.1,24728.5,24716.5,24716.7,409,0,90,2025-10-14 20:58:00,24731.34592350261,24729.885159342644,10.685714285713662,24622.231340680915
2025.10.14,20:59:00,24717.0,24723.1,24715.7,24722.0,395,0,90,2025-10-14 20:59:00,24730.45583554998,24729.575937407637,10.121428571427844,24622.282067395085
2025.10.14,21:00:00,24722.1,24727.1,24718.7,24722.0,441,0,90,2025-10-14 21:00:00,24729.650517878552,24729.278841823023,10.014285714284727,24622.33864061478
2025.10.14,21:01:00,24722.0,24732.2,24721.0,24731.8,451,0,90,2025-10-14 21:01:00,24729.855230461548,24729.37771077114,10.028571428570492,24622.402112955784
2025.10.14,21:02:00,24732.2,24732.7,24716.8,24719.7,428,0,90,2025-10-14 21:02:00,24728.888065655687,24728.998192701685,10.357142857142078,24622.4556254746
2025.10.14,21:03:00,24719.7,24720.5,24706.5,24708.3,436,0,90,2025-10-14 21:03:00,24726.927297498005,24728.186498870247,10.90714285714213,24622.50369427597
2025.10.14,21:04:00,24708.7,24716.6,24706.7,24713.6,455,0,90,2025-10-14 21:04:00,24725.658031069626,24727.614479306707,10.27142857142774,24622.55689571958
2025.10.14,21:05:00,24713.8,24714.6,24704.5,24712.5,435,0,90,2025-10-14 21:05:00,24724.40488525347,24727.021754628015,10.342857142856312,24622.60708673331
2025.10.14,21:06:00,24712.3,24719.0,24709.0,24713.0,447,0,90,2025-10-14 21:06:00,24723.31870570552,24726.471881897505,10.314285714285038,24622.65889055271
2025.10.14,21:07:00,24712.8,24718.1,24711.2,24714.6,446,0,90,2025-10-14 21:07:00,24722.488352781183,24726.006317901527,9.835714285713559,24622.71143371512
2025.10.14,21:08:00,24715.0,24716.2,24705.7,24709.5,437,0,90,2025-10-14 21:08:00,24721.251366802022,24725.359011317156,9.899999999999377,24622.760004200456
2025.10.14,21:09:00,24710.0,24717.7,24709.5,24716.7,450,0,90,2025-10-14 21:09:00,24720.81790329707,24725.019442245895,9.942857142856676,24622.814109690502
2025.10.14,21:10:00,24716.6,24726.0,24711.3,24714.6,449,0,90,2025-10-14 21:10:00,24720.225722030682,24724.610836667627,10.349999999999584,24622.866826733607
2025.10.14,21:11:00,24714.2,24726.0,24714.0,24722.5,447,0,90,2025-10-14 21:11:00,24720.44231993252,24724.528058759093,10.799999999999532,24622.923763396404
2025.10.14,21:12:00,24722.6,24735.8,24722.5,24733.5,426,0,90,2025-10-14 21:12:00,24721.685908510375,24724.87989959207,10.892857142856624,24622.983952166298
2025.10.14,21:13:00,24733.2,24740.3,24729.7,24731.5,429,0,90,2025-10-14 21:13:00,24722.62058389034,24725.139511372774,11.121428571428103,24623.043402915184
2025.10.14,21:14:00,24732.8,24733.7,24724.2,24725.7,414,0,90,2025-10-14 21:14:00,24722.91386161507,24725.16149131894,11.199999999999688,24623.097648416227
2025.10.14,21:15:00,24725.5,24731.7,24723.5,24725.6,430,0,90,2025-10-14 21:15:00,24723.169684318396,24725.178687737804,10.985714285713973,24623.153874846546
2025.10.14,21:16:00,24726.0,24729.7,24721.0,24729.6,452,0,90,2025-10-14 21:16:00,24723.782095335693,24725.352072532398,10.471428571428207,24623.215216598575
2025.10.14,21:17:00,24729.6,24733.7,24724.3,24729.2,453,0,90,2025-10-14 21:17:00,24724.298086256105,24725.502971648773,10.142857142856883,24623.276392284926
2025.10.14,21:18:00,24728.8,24736.3,24728.8,24730.8,446,0,90,2025-10-14 21:18:00,24724.917316136474,24725.710698250783,9.971428571428467,24623.33746244835
2025.10.14,21:19:00,24730.5,24733.7,24726.0,24727.0,391,0,90,2025-10-14 21:19:00,24725.11566698062,24725.761259103696,9.800000000000052,24623.38905331162
2025.10.14,21:20:00,24727.0,24730.2,24719.6,24728.7,453,0,90,2025-10-14 21:20:00,24725.457032030085,24725.876503844727,9.842857142857351,24623.449740299166
2025.10.14,21:21:00,24729.0,24729.0,24710.5,24712.2,452,0,90,2025-10-14 21:21:00,24724.194457551028,24725.34017036062,10.671428571428935,24623.500741721058
2025.10.14,21:22:00,24712.2,24720.6,24711.3,24718.0,438,0,90,2025-10-14 21:22:00,24723.604509212833,24725.052320542556,10.585714285714598,24623.553335569653
2025.10.14,21:23:00,24717.5,24727.0,24717.0,24724.5,421,0,90,2025-10-14 21:23:00,24723.689794049707,24725.03066091344,10.714285714285975,24623.60730828231
2025.10.14,21:24:00,24724.5,24726.1,24720.6,24724.8,416,0,90,2025-10-14 21:24:00,24723.795527949736,24725.02161538742,10.057142857143065,24623.660741739215
2025.10.14,21:25:00,24724.7,24726.2,24712.0,24719.2,448,0,90,2025-10-14 21:25:00,24723.35785862119,24724.793316744777,10.214285714285975,24623.71503973242
2025.10.14,21:26:00,24719.1,24723.5,24716.5,24720.6,437,0,90,2025-10-14 21:26:00,24723.095205419173,24724.628872950867,9.764285714286027,24623.768720782893
2025.10.14,21:27:00,24720.7,24735.2,24720.7,24734.2,399,0,90,2025-10-14 21:27:00,24724.15280490306,24725.00421126652,10.050000000000571,24623.82455861549
2025.10.14,21:28:00,24734.1,24746.5,24733.5,24745.3,372,0,90,2025-10-14 21:28:00,24726.166823483723,24725.800124550187,10.300000000000571,24623.88179738556
2025.10.14,21:29:00,24745.3,24747.2,24737.2,24738.0,394,0,90,2025-10-14 21:29:00,24727.29379267575,24726.278551038416,10.428571428571948,24623.93872111242
2025.10.14,21:30:00,24737.8,24747.1,24737.2,24743.7,399,0,90,2025-10-14 21:30:00,24728.856288611394,24726.961745115343,10.514285714286027,24623.99918724283
2025.10.14,21:31:00,24743.7,24747.1,24740.5,24742.3,431,0,90,2025-10-14 21:31:00,24730.136642076977,24727.563245306897,10.314285714285818,24624.063671108215
2025.10.14,21:32:00,24742.8,24744.8,24732.0,24737.6,447,0,90,2025-10-14 21:32:00,24730.847438069646,24727.956843530155,10.692857142857195,24624.127819088837
2025.10.14,21:33:00,24737.6,24742.3,24735.7,24735.7,438,0,90,2025-10-14 21:33:00,24731.30958682492,24728.26049672505,10.61428571428561,24624.18955392249
2025.10.14,21:34:00,24734.7,24739.0,24732.1,24732.8,422,0,90,2025-10-14 21:34:00,24731.451530936833,24728.438516461323,10.349999999999843,24624.24742383622
2025.10.14,21:35:00,24732.8,24737.3,24727.7,24732.2,438,0,90,2025-10-14 21:35:00,24731.522813704752,24728.586025619705,9.714285714285454,24624.307091055634
2025.10.14,21:36:00,24731.7,24733.0,24726.2,24729.7,440,0,90,2025-10-14 21:36:00,24731.34921239954,24728.629710889523,9.535714285714025,24624.365577022694
2025.10.14,21:37:00,24729.6,24729.6,24723.0,24723.0,451,0,90,2025-10-14 21:37:00,24730.55404931387,24728.408937913464,9.299999999999793,24624.421648977674
2025.10.14,21:38:00,24722.7,24726.6,24707.5,24717.1,428,0,90,2025-10-14 21:38:00,24729.272711283975,24727.96545015215,10.27142857142826,24624.471621178916
2025.10.14,21:39:00,24716.5,24719.8,24710.1,24710.8,425,0,90,2025-10-14 21:39:00,24727.513405447407,24727.292295244224,9.949999999999688,24624.517818464712
2025.10.14,21:40:00,24710.7,24716.7,24706.7,24712.3,422,0,90,2025-10-14 21:40:00,24726.06450969051,24726.704362097393,10.164285714285402,24624.564437368972
2025.10.14,21:41:00,24712.5,24715.6,24709.5,24713.2,399,0,90,2025-10-14 21:41:00,24724.839318291415,24726.174779270044,9.557142857142285,24624.608921603824
2025.10.14,21:42:00,24713.3,24717.0,24704.1,24704.8,455,0,90,2025-10-14 21:42:00,24722.930811787468,24725.336552632005,9.549999999999532,24624.654790067172
2025.10.14,21:43:00,24705.8,24716.5,24705.6,24716.0,408,0,90,2025-10-14 21:43:00,24722.270734474376,24724.9704133131,9.671428571428155,24624.70161746092
2025.10.14,21:44:00,24716.1,24721.6,24714.6,24717.8,397,0,90,2025-10-14 21:44:00,24721.84495023872,24724.689220634158,9.464285714285454,24624.748033716965
2025.10.14,21:45:00,24717.7,24719.7,24713.1,24719.7,431,0,90,2025-10-14 21:45:00,24721.640669263605,24724.493564923017,9.464285714285714,24624.799400656382
2025.10.14,21:46:00,24719.5,24727.2,24717.2,24721.7,413,0,90,2025-10-14 21:46:00,24721.64631980993,24724.384013357412,9.264285714285766,24624.84960645719
2025.10.14,21:47:00,24721.8,24726.7,24716.5,24723.5,412,0,90,2025-10-14 21:47:00,24721.822860780412,24724.349346166924,9.52142857142878,24624.900568755962
2025.10.14,21:48:00,24723.6,24732.5,24722.0,24732.2,373,0,90,2025-10-14 21:48:00,24722.811159753706,24724.65721494469,9.778571428571533,24624.95072859726
2025.10.14,21:49:00,24732.5,24732.7,24727.8,24732.2,350,0,90,2025-10-14 21:49:00,24723.70533501526,24724.953010437057,9.442857142857454,24624.997752842693
2025.10.14,21:50:00,24732.3,24743.0,24730.8,24734.0,388,0,90,2025-10-14 21:50:00,24724.68577929952,24725.30779434149,9.828571428571845,24625.050708891653
2025.10.14,21:51:00,24734.3,24742.1,24732.6,24740.7,337,0,90,2025-10-14 21:51:00,24726.210943175756,24725.911410249668,10.028571428571793,24625.09948847145
2025.10.14,21:52:00,24741.0,24742.1,24724.7,24725.0,413,0,90,2025-10-14 21:52:00,24726.095615254257,24725.87566867125,9.90714285714317,24625.15110140087
2025.10.14,21:53:00,24725.5,24732.0,24725.0,24727.2,366,0,90,2025-10-14 21:53:00,24726.20079475385,24725.92760323316,9.714285714285975,24625.197802957577
2025.10.14,21:54:00,24727.3,24733.2,24725.8,24732.3,377,0,90,2025-10-14 21:54:00,24726.78167144396,24726.177501145587,9.528571428571793,24625.2482664153
2025.10.14,21:55:00,24732.5,24733.7,24726.7,24728.7,417,0,90,2025-10-14 21:55:00,24726.964369401678,24726.27642266929,9.59285714285761,24625.30215351669
2025.10.14,21:56:00,24728.5,24729.1,24715.0,24719.2,442,0,90,2025-10-14 21:56:00,24726.22490564914,24725.998915897944,9.678571428571688,24625.353967762443
2025.10.14,21:57:00,24719.6,24723.0,24718.2,24720.1,398,0,90,2025-10-14 21:57:00,24725.6415813016,24725.767585862734,9.185714285714441,24625.401022097754
2025.10.14,21:58:00,24720.0,24721.0,24714.3,24716.7,366,0,90,2025-10-14 21:58:00,24724.79000213002,24725.411994260274,9.164285714285922,24625.442699845393
2025.10.14,21:59:00,24716.7,24723.7,24714.7,24721.2,380,0,90,2025-10-14 21:59:00,24724.448097165256,24725.246818014773,9.335714285714337,24625.488063385612
2025.10.14,22:00:00,24721.7,24739.8,24721.7,24739.7,430,0,90,2025-10-14 22:00:00,24725.900659339994,24725.813609465175,9.949999999999948,24625.5492559499
2025.10.14,22:01:00,24739.3,24739.5,24729.5,24733.0,439,0,90,2025-10-14 22:01:00,24726.5767870219,24726.095428701836,9.949999999999948,24625.607998819367
2025.10.14,22:02:00,24733.7,24740.0,24732.6,24739.2,412,0,90,2025-10-14 22:02:00,24727.778997781716,24726.60933345863,9.728571428571481,24625.666249822563
2025.10.14,22:03:00,24739.5,24740.6,24735.2,24735.5,378,0,90,2025-10-14 22:03:00,24728.514331326314,24726.95798704849,9.764285714285506,24625.717901183813
2025.10.14,22:04:00,24735.5,24736.7,24730.7,24731.2,387,0,90,2025-10-14 22:04:00,24728.770109295234,24727.124340497565,9.321428571428312,24625.768662729686
2025.10.14,22:05:00,24731.5,24740.5,24731.1,24740.0,404,0,90,2025-10-14 22:05:00,24729.83962269569,24727.62926832119,9.314285714285559,24625.826020678865
2025.10.14,22:06:00,24740.0,24743.0,24736.5,24739.3,332,0,90,2025-10-14 22:06:00,24730.740611010384,24728.0869440733,8.535714285714286,24625.872824594706
2025.10.14,22:07:00,24739.7,24742.7,24735.6,24737.0,315,0,90,2025-10-14 22:07:00,24731.33674329511,24728.43647567827,8.542857142857299,24625.916296505045
2025.10.14,22:08:00,24736.7,24736.7,24721.0,24721.6,375,0,90,2025-10-14 22:08:00,24730.409434409863,24728.168378592847,9.15714285714291,24625.96083596378
2025.10.14,22:09:00,24721.7,24726.6,24719.5,24721.7,317,0,90,2025-10-14 22:09:00,24729.57996446607,24727.914716687246,9.164285714285663,24625.99849365816
2025.10.14,22:10:00,24721.5,24732.6,24721.5,24730.8,366,0,90,2025-10-14 22:10:00,24729.696158326442,24728.027865052452,8.949999999999948,24626.046066189352
2025.10.14,22:11:00,24731.0,24734.7,24727.6,24734.3,320,0,90,2025-10-14 22:11:00,24730.134619438206,24728.273831128827,9.11428571428587,24626.089012809065
2025.10.14,22:12:00,24734.5,24735.5,24729.5,24729.7,314,0,90,2025-10-14 22:12:00,24730.09322711076,24728.329759319855,9.064285714285818,24626.129331066226
2025.10.14,22:13:00,24729.6,24729.7,24715.5,24715.5,377,0,90,2025-10-14 22:13:00,24728.703395957353,24727.82663150339,9.435714285714441,24626.17106600613
2025.10.14,22:14:00,24715.2,24721.6,24714.7,24718.2,352,0,90,2025-10-14 22:14:00,24727.703072532844,24727.449116542473,8.600000000000104,24626.21117494468
2025.10.14,22:15:00,24718.2,24724.5,24717.8,24723.3,378,0,90,2025-10-14 22:15:00,24727.28373229162,24727.28640608983,8.350000000000104,24626.25659335689
2025.10.14,22:16:00,24723.2,24725.7,24719.7,24719.8,374,0,90,2025-10-14 22:16:00,24726.570995882896,24726.992821537286,8.25,24626.299870114868
2025.10.14,22:17:00,24719.8,24729.0,24719.5,24728.7,370,0,90,2025-10-14 22:17:00,24726.773758179763,24727.059769712294,8.542857142857299,24626.346716214666
2025.10.14,22:18:00,24729.0,24734.3,24728.5,24733.5,330,0,90,2025-10-14 22:18:00,24727.414352638832,24727.312327762793,8.528571428571533,24626.390419437663
2025.10.14,22:19:00,24733.7,24734.1,24725.2,24725.5,351,0,90,2025-10-14 22:19:00,24727.232033339897,24727.24125608582,8.492857142856987,24626.433395679516
2025.10.14,22:20:00,24725.6,24732.7,24725.2,24732.5,379,0,90,2025-10-14 22:20:00,24727.733744450383,24727.44748133736,8.564285714285559,24626.483034363642
2025.10.14,22:21:00,24732.3,24738.0,24732.2,24737.5,383,0,90,2025-10-14 22:21:00,24728.663864026537,24727.841697755503,8.471428571428207,24626.535513317307
2025.10.14,22:22:00,24737.6,24742.7,24735.0,24741.0,364,0,90,2025-10-14 22:22:00,24729.838734119247,24728.35770960823,7.878571428571116,24626.58691461952
2025.10.14,22:23:00,24740.8,24746.0,24740.1,24741.6,354,0,90,2025-10-14 22:23:00,24730.958854679317,24728.87701511379,7.792857142857039,24626.63712145682
2025.10.14,22:24:00,24742.0,24743.2,24740.0,24741.0,337,0,90,2025-10-14 22:24:00,24731.915154233666,24729.3524262858,7.22857142857148,24626.68462728415
2025.10.14,22:25:00,24741.1,24749.2,24739.7,24746.7,376,0,90,2025-10-14 22:25:00,24733.323234782838,24730.0327232942,7.399999999999896,24626.740224800993
2025.10.14,22:26:00,24747.0,24747.0,24739.7,24740.2,365,0,90,2025-10-14 22:26:00,24733.97816480352,24730.43144002776,7.492857142856987,24626.791224803394
2025.10.14,22:27:00,24740.1,24743.5,24732.7,24733.1,402,0,90,2025-10-14 22:27:00,24733.894530060326,24730.53608943844,7.24999999999974,24626.84382842324
2025.10.14,22:28:00,24733.2,24736.3,24724.1,24728.5,392,0,90,2025-10-14 22:28:00,24733.380765292673,24730.456242793796,7.628571428571377,24626.892854910682
2025.10.14,22:29:00,24728.3,24729.0,24722.7,24723.7,371,0,90,2025-10-14 22:29:00,24732.45878764575,24730.191292096002,7.599999999999844,24626.937021524056
2025.10.14,22:30:00,24723.5,24724.8,24719.3,24719.8,432,0,90,2025-10-14 22:30:00,24731.253188822346,24729.78379044518,7.564285714285559,24626.98632851239
2025.10.14,22:31:00,24719.3,24723.7,24709.7,24710.5,452,0,90,2025-10-14 22:31:00,24729.27669464879,24729.0275633689,7.88571428571413,24627.03269849453
2025.10.14,22:32:00,24710.3,24714.8,24707.2,24711.2,422,0,90,2025-10-14 22:32:00,24727.55510468224,24728.328443236787,8.014285714285506,24627.076307049654
2025.10.14,22:33:00,24710.8,24712.0,24700.0,24706.0,424,0,90,2025-10-14 22:33:00,24725.502237569646,24727.452818011814,8.235714285714234,24627.117371222077
2025.10.14,22:34:00,24706.1,24706.8,24698.1,24700.0,418,0,90,2025-10-14 22:34:00,24723.073453039207,24726.37623691331,8.321428571428571,24627.154736431494
2025.10.14,22:35:00,24700.7,24705.5,24698.5,24700.0,388,0,90,2025-10-14 22:35:00,24720.875981321187,24725.341874681417,8.40714285714291,24627.189385656977
2025.10.14,22:36:00,24700.0,24703.7,24695.6,24698.2,410,0,90,2025-10-14 22:36:00,24718.716364052503,24724.27748743901,8.435714285714441,24627.2250594576
2025.10.14,22:37:00,24699.2,24699.2,24597.3,24607.1,535,0,90,2025-10-14 22:37:00,24708.086234142742,24719.682291853165,15.292857142857299,24627.21187541474
2025.10.14,22:38:00,24609.3,24628.1,24586.0,24625.6,545,0,90,2025-10-14 22:38:00,24700.230402319623,24715.992790211865,18.071428571428573,24627.21080044585
2025.10.14,22:39:00,24620.5,24652.7,24618.3,24648.0,537,0,90,2025-10-14 22:39:00,24695.256078289185,24713.32640628199,19.850000000000104,24627.224452395803
2025.10.14,22:40:00,24642.3,24650.7,24619.5,24621.3,533,0,90,2025-10-14 22:40:00,24688.212642261642,24709.71752760427,21.557142857143067,24627.220593393136
2025.10.14,22:41:00,24621.5,24628.2,24578.3,24578.8,539,0,90,2025-10-14 22:41:00,24677.792390617677,24704.583506913907,24.350000000000364,24627.188719687885
2025.10.14,22:42:00,24579.1,24600.5,24576.1,24586.7,522,0,90,2025-10-14 22:42:00,24669.116924844562,24699.960624289834,25.221428571428987,24627.162924336422
2025.10.14,22:43:00,24588.2,24591.6,24558.8,24564.1,523,0,90,2025-10-14 22:43:00,24659.115312954604,24694.632756670624,27.11428571428613,24627.122695676408
2025.10.14,22:44:00,24565.1,24565.1,24521.7,24538.3,508,0,90,2025-10-14 22:44:00,24647.609092673214,24688.5020603306,29.821428571428832,24627.06769368413
2025.10.14,22:45:00,24539.1,24545.0,24509.3,24529.6,532,0,90,2025-10-14 22:45:00,24636.37013146624,24682.2706069843,31.371428571428883,24627.004527951554
2025.10.14,22:46:00,24530.2,24574.1,24529.6,24563.8,518,0,90,2025-10-14 22:46:00,24629.458690374217,24677.62470082805,34.00714285714327,24626.964670162193
2025.10.14,22:47:00,24565.1,24565.1,24527.8,24545.5,535,0,90,2025-10-14 22:47:00,24621.46262462429,24672.443340011265,35.81428571428608,24626.91164578548
2025.10.14,22:48:00,24546.2,24549.7,24528.8,24544.3,517,0,90,2025-10-14 22:48:00,24614.113803231503,24667.418110991213,36.6857142857147,24626.859716634335
2025.10.14,22:49:00,24543.6,24562.7,24539.3,24555.8,523,0,90,2025-10-14 22:49:00,24608.560107685647,24663.040930168027,37.85714285714338,24626.81455927985
2025.10.14,22:50:00,24555.6,24583.5,24534.8,24535.6,526,0,90,2025-10-14 22:50:00,24601.6115260013,24658.043246632027,40.75714285714327,24626.756298571934
2025.10.14,22:51:00,24535.3,24571.8,24530.0,24569.6,517,0,90,2025-10-14 22:51:00,24598.562809239273,24654.574884019006,36.46428571428597,24626.720438766657
2025.10.14,22:52:00,24569.3,24580.7,24557.8,24579.8,516,0,90,2025-10-14 22:52:00,24596.77587502601,24651.642535626102,35.09285714285761,24626.69107625581
2025.10.14,22:53:00,24580.0,24593.8,24573.8,24577.6,522,0,90,2025-10-14 22:53:00,24594.94960121401,24648.73890677802,34.06428571428608,24626.660017816514
2025.10.14,22:54:00,24575.7,24583.1,24566.2,24571.6,505,0,90,2025-10-14 22:54:00,24592.72582966982,24645.713851610257,33.0428571428573,24626.626338089536
2025.10.14,22:55:00,24565.7,24573.3,24554.1,24563.8,525,0,90,2025-10-14 22:55:00,24589.970988748886,24642.501543703973,30.850000000000104,24626.586411170443
2025.10.14,22:56:00,24563.5,24570.8,24559.7,24568.6,519,0,90,2025-10-14 22:56:00,24587.935656487087,24639.603443950877,29.899999999999896,24626.55000411307
2025.10.14,22:57:00,24566.3,24582.6,24560.1,24579.3,488,0,90,2025-10-14 22:57:00,24587.113213012126,24637.238603011625,29.16428571428566,24626.522126386706
2025.10.14,22:58:00,24579.3,24592.6,24578.1,24589.8,514,0,90,2025-10-14 22:58:00,24587.369097487164,24635.37826563862,27.100000000000104,24626.499319982653
2025.10.14,22:59:00,24591.0,24597.7,24574.0,24578.7,526,0,90,2025-10-14 22:59:00,24586.54346915505,24633.155588554757,26.242857142857247,24626.46896028744
2025.10.14,23:00:00,24578.7,24611.8,24574.5,24598.8,514,0,100,2025-10-14 23:00:00,24587.71075780695,24631.808310572218,25.72857142857148,24626.451797949914
2025.10.14,23:01:00,24598.7,24599.3,24586.0,24591.7,440,0,100,2025-10-14 23:01:00,24588.09068563486,24630.235435647817,24.014285714285766,24626.43335544546
2025.10.14,23:02:00,24592.0,24594.4,24584.9,24588.7,437,0,100,2025-10-14 23:02:00,24588.148715574396,24628.60659503418,23.19999999999995,24626.413477661754
2025.10.14,23:03:00,24588.9,24595.5,24587.4,24591.0,365,0,100,2025-10-14 23:03:00,24588.420266472072,24627.131826601468,22.1071428571426,24626.397902538552
2025.10.14,23:04:00,24591.0,24591.3,24576.5,24583.7,367,0,100,2025-10-14 23:04:00,24587.970717284254,24625.428617715137,19.68571428571392,24626.37902911682
2025.10.14,23:05:00,24582.5,24588.0,24574.8,24581.3,402,0,100,2025-10-14 23:05:00,24587.33541087623,24623.698083687093,17.642857142856883,24626.357213453564
2025.10.14,23:06:00,24581.2,24585.9,24576.8,24576.9,372,0,100,2025-10-14 23:06:00,24586.34156222135,24621.862864718973,16.65714285714265,24626.335075067735
2025.10.14,23:07:00,24576.8,24576.8,24544.8,24546.0,461,0,100,2025-10-14 23:07:00,24582.49950867646,24618.88785041627,17.52142857142852,24626.29053625328
2025.10.14,23:08:00,24546.5,24547.7,24524.3,24527.9,458,0,100,2025-10-14 23:08:00,24577.29955546918,24615.319699419553,17.985714285714494,24626.236372071962
2025.10.14,23:09:00,24527.8,24534.8,24524.8,24527.4,430,0,100,2025-10-14 23:09:00,24572.54721685307,24611.871868069768,17.328571428571585,24626.185315197738
2025.10.14,23:10:00,24528.7,24533.0,24523.5,24532.8,402,0,100,2025-10-14 23:10:00,24568.761767628966,24608.771010498407,17.214285714285975,24626.14023727181
2025.10.14,23:11:00,24532.7,24540.3,24529.8,24538.5,362,0,100,2025-10-14 23:11:00,24565.879694521445,24606.01528459651,16.357142857143117,24626.10215852375
2025.10.14,23:12:00,24537.5,24552.0,24537.3,24548.8,385,0,100,2025-10-14 23:12:00,24564.253056947975,24603.771547945667,16.371428571428883,24626.06645408113
2025.10.14,23:13:00,24548.2,24555.7,24542.3,24546.5,378,0,100,2025-10-14 23:13:00,24562.562289619596,24601.525604888975,15.63571428571465,24626.030388344232
2025.10.14,23:14:00,24546.5,24554.5,24545.2,24552.4,344,0,100,2025-10-14 23:14:00,24561.594452512967,24599.599110579606,13.63571428571465,24626.000027808732
2025.10.14,23:15:00,24551.8,24552.5,24544.9,24545.8,295,0,100,2025-10-14 23:15:00,24560.090218940306,24597.489341537268,13.22857142857174,24625.971678864607
2025.10.14,23:16:00,24545.7,24549.9,24539.4,24541.8,259,0,100,2025-10-14 23:16:00,24558.348293326944,24595.30544579071,13.300000000000312,24625.945564987982
2025.10.14,23:17:00,24542.0,24544.9,24538.0,24539.7,278,0,100,2025-10-14 23:17:00,24556.57226539104,24593.12484007343,13.214285714286234,24625.91685436847
2025.10.14,23:18:00,24539.8,24541.7,24532.7,24536.2,226,0,100,2025-10-14 23:18:00,24554.632049639513,24590.892493403884,12.800000000000571,24625.892581228625
2025.10.14,23:19:00,24535.8,24541.0,24534.8,24539.0,259,0,100,2025-10-14 23:19:00,24553.14328300718,24588.857493662555,12.300000000000571,24625.865647820767
2025.10.14,23:20:00,24539.2,24540.4,24529.5,24531.7,246,0,100,2025-10-14 23:20:00,24551.10106557792,24586.616023322847,12.428571428571948,24625.837933220988
2025.10.14,23:21:00,24531.7,24531.7,24519.2,24525.9,335,0,100,2025-10-14 23:21:00,24548.70096409431,24584.235002800382,11.028571428571793,24625.79789432011
2025.10.14,23:22:00,24526.4,24538.0,24526.3,24535.8,263,0,100,2025-10-14 23:22:00,24547.472300847232,24582.335590925857,10.221428571428728,24625.7695961407
2025.10.14,23:23:00,24536.0,24538.8,24534.3,24537.7,199,0,100,2025-10-14 23:23:00,24546.541605528448,24580.58517559543,9.828571428571584,24625.74864796698
2025.10.14,23:24:00,24537.3,24540.3,24529.2,24529.7,210,0,100,2025-10-14 23:24:00,24544.937643097168,24578.58967851326,9.942857142857195,24625.724545103614
2025.10.14,23:25:00,24529.5,24532.9,24527.4,24528.9,186,0,100,2025-10-14 23:25:00,24543.410248516484,24576.641063669606,9.585714285714337,24625.703029180688
2025.10.14,23:26:00,24528.8,24537.3,24527.8,24536.9,179,0,100,2025-10-14 23:26:00,24542.790224848246,24575.082590584523,9.214285714285714,24625.68404247945
2025.10.14,23:27:00,24536.9,24540.4,24532.9,24538.5,216,0,100,2025-10-14 23:27:00,24542.381632005556,24573.647979189052,8.79285714285704,24625.661554655926
2025.10.14,23:28:00,24538.7,24543.3,24538.5,24540.7,200,0,100,2025-10-14 23:28:00,24542.221476576455,24572.355901573796,8.471428571428467,24625.64126823615
2025.10.14,23:29:00,24540.8,24542.3,24535.8,24540.5,173,0,100,2025-10-14 23:29:00,24542.057526426317,24571.10665053169,8.392857142857142,24625.623686996627
2025.10.14,23:30:00,24539.5,24541.7,24537.4,24538.8,162,0,100,2025-10-14 23:30:00,24541.747285814286,24569.83972305986,7.949999999999948,24625.606901563882
2025.10.14,23:31:00,24538.5,24546.5,24538.3,24546.2,167,0,100,2025-10-14 23:31:00,24542.171353831975,24568.91267509673,8.04285714285704,24625.59107934163
2025.10.14,23:32:00,24546.3,24556.3,24546.2,24554.8,268,0,100,2025-10-14 23:32:00,24543.374082038452,24568.359236857643,8.121428571428364,24625.568450243878
2025.10.14,23:33:00,24555.2,24559.2,24554.8,24557.7,229,0,100,2025-10-14 23:33:00,24544.738455177645,24567.94122756911,7.992857142856987,24625.549917542965
