time,symbol,signal,fvg_zone,liquidity_grab,order_block
2025-09-22 17:49:25,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:49:30,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:49:35,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:49:40,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:49:45,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:49:50,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:49:55,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:49:55,GBPUSD,sell,1.3502399999999999,1.35174,1.34724,,,,,,,failed_10030
2025-09-22 17:49:55,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:50:00,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:05,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:10,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:15,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:20,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:25,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:31,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:36,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:41,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:46,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:51,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:56,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:50:56,GBPUSD,sell,1.3501699999999999,1.35167,1.34717,,,,,,,failed_10030
2025-09-22 17:50:56,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:51:01,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:06,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:11,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:16,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:21,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:26,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:31,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:36,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:41,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:46,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:51,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:56,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:51:56,GBPUSD,sell,1.35015,1.35165,1.34715,,,,,,,failed_10030
2025-09-22 17:51:56,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:52:01,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:06,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:12,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:17,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:22,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:27,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:32,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:37,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:42,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:47,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:52,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:57,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:52:57,GBPUSD,sell,1.35005,1.35155,1.34705,,,,,,,failed_10030
2025-09-22 17:52:57,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:53:02,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:07,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:12,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:17,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:22,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:27,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:33,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:38,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:43,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:48,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:53,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:58,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:53:58,GBPUSD,sell,1.35015,1.35165,1.34715,,,,,,,failed_10030
2025-09-22 17:53:58,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:54:03,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:08,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:13,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:18,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:23,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:28,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:33,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:38,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:54:43,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:55:46,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:55:46,GBPUSD,sell,1.35013,1.35163,1.34713,,,,,,,failed_10030
2025-09-22 17:55:46,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:55:51,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:55:56,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:01,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:06,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:11,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:16,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:21,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:26,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:32,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:37,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:42,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:47,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:47,GBPUSD,sell,1.35016,1.35166,1.34716,,,,,,,failed_10030
2025-09-22 17:56:47,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:56:52,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:56:57,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:02,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:07,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:12,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:17,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:22,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:27,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:32,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:37,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:42,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:47,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:47,GBPUSD,sell,1.3501699999999999,1.35167,1.34717,,,,,,,failed_10030
2025-09-22 17:57:47,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:57:52,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:57:57,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:02,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:07,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:12,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:17,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:22,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:28,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:33,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:38,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:43,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:48,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:48,GBPUSD,sell,1.35016,1.35166,1.34716,,,,,,,failed_10030
2025-09-22 17:58:48,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:58:53,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:58:58,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:03,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:08,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:13,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:18,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:23,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:28,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:33,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:38,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:43,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:48,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:48,GBPUSD,sell,1.35025,1.35175,1.34725,,,,,,,failed_10030
2025-09-22 17:59:48,GBPUSD,sell,0.0,,,1.3494,1.35004,,,1.34921,1.35035,order_attempt
2025-09-22 17:59:53,GBPUSD,sell,,,,1.3494,1.35004,,,1.34921,1.35035,detection
2025-09-22 17:59:58,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:04,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:00:09,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:00:14,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:00:19,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:00:24,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:29,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:34,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:39,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:44,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:49,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:49,GBPUSD,buy,1.35037,1.34887,1.35337,,,,,,,failed_10030
2025-09-22 18:00:49,GBPUSD,buy,0.0,,,1.35022,1.35023,,,1.35003,1.35056,order_attempt
2025-09-22 18:00:54,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:00:59,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:01:04,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:01:09,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:01:14,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:01:19,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:01:24,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:02:02,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:02:02,GBPUSD,buy,1.35018,1.34868,1.35318,,,,,,,failed_10030
2025-09-22 18:02:02,GBPUSD,buy,0.0,,,1.3494,1.35004,,,1.35003,1.35056,order_attempt
2025-09-22 18:02:07,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:02:13,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:02:18,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:02:23,GBPUSD,buy,,,,1.3494,1.35004,,,1.35003,1.35056,detection
2025-09-22 18:10:31,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:10:31,GBPUSD,buy,1.35053,1.34903,1.35353,,,,,,,failed_10030
2025-09-22 18:10:31,GBPUSD,buy,0.0,,,1.35022,1.35023,,,1.35003,1.35056,order_attempt
2025-09-22 18:10:36,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:10:41,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:10:46,GBPUSD,buy,,,,1.35022,1.35023,,,1.35003,1.35056,detection
2025-09-22 18:21:01,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:06,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:11,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:16,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:21,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:26,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:31,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:36,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:41,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:46,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:51,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:21:57,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:02,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:07,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:12,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:17,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:22,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:27,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:32,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:37,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:42,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:47,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:52,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:22:57,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:02,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:07,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:12,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:17,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:22,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:27,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:32,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:37,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:42,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:47,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:52,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:23:57,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:02,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:07,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:13,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:18,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:23,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:28,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:33,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:38,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:43,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:48,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:53,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:24:58,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:03,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:08,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:13,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:18,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:23,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:28,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:33,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:38,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:43,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:48,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:53,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:25:58,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:03,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:09,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:14,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:20,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:25,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:30,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:35,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:40,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:45,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:50,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:26:55,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:00,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:05,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:10,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:15,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:20,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:25,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:30,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:35,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:40,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:45,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:50,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:27:55,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:00,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:05,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:10,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:15,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:20,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:26,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:31,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:36,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
