timestamp_entry,direction,entry_price,exit_price,outcome,result_pips
2025-10-23 18:06:00,LONG,25033.3,25020.335714285713,SL,-12.964285714286234
2025-10-23 18:08:00,LONG,25033.3,25033.3,TIMEOUT,0.0
2025-10-23 18:11:00,LONG,25029.6,25029.6,TIMEOUT,0.0
2025-10-23 18:13:00,LONG,25014.6,25014.6,TIMEOUT,0.0
2025-10-23 18:14:00,LONG,25018.3,25018.3,TIMEOUT,0.0
2025-10-23 18:23:00,LONG,25015.4,25015.4,TIMEOUT,0.0
2025-10-23 18:28:00,LONG,25025.1,25025.1,TIMEOUT,0.0
2025-10-23 18:30:00,LONG,25038.8,25038.8,TIMEOUT,0.0
2025-10-23 18:41:00,LONG,25016.2,25016.2,TIMEOUT,0.0
2025-10-23 18:44:00,SHORT,24972.4,24986.757142857146,SL,-14.357142857144936
2025-10-23 18:47:00,SHORT,24991.0,25006.842857142856,SL,-15.842857142855792
2025-10-23 18:53:00,LONG,25039.2,25063.307142857142,TP,24.107142857141298
